squirrel_id,approaches,indifferent,runs_from,watching
20G-PM-1013-02,False,False,True,True
4A-PM-1007-02,False,True,False,True
2A-PM-1019-02,False,False,False,True
6F-PM-1008-02,False,False,False,False
41E-PM-1013-04,False,True,False,True
20F-PM-1007-06,False,True,False,True
9F-PM-1014-01,False,False,False,True
8C-PM-1013-06,False,True,False,True
20G-PM-1013-03,False,False,True,True
13F-AM-1007-03,False,False,True,True
14F-AM-1007-04,False,True,False,True
33A-PM-1018-02,False,False,False,True
35G-AM-1007-02,False,True,False,True
38D-PM-1006-02,False,True,False,True
4E-PM-1008-01,False,True,False,True
4C-PM-1010-01,False,True,False,True
38C-AM-1019-09,False,False,True,True
37D-AM-1018-02,False,True,False,True
22B-PM-1014-01,False,False,False,True
6G-AM-1008-03,False,True,False,True
10D-PM-1008-01,False,True,False,True
6A-AM-1006-01,False,False,False,True
13B-PM-1008-02,False,True,False,True
40B-AM-1019-07,False,True,True,True
41B-PM-1014-03,False,False,False,True
40C-AM-1017-03,False,True,False,False
5B-AM-1008-02,False,True,False,True
31E-PM-1006-05,False,True,False,True
4C-PM-1010-10,False,False,False,True
34H-PM-1006-07,False,False,True,True
39H-AM-1007-04,False,False,False,True
32F-AM-1012-05,False,False,False,True
6D-AM-1008-01,True,False,False,True
11H-AM-1010-06,False,True,False,True
37I-PM-1006-01,False,True,False,True
29B-PM-1010-01,False,True,False,False
35C-PM-1013-04,False,False,True,True
35D-PM-1013-05,False,True,False,True
8I-PM-1013-07,False,True,False,True
2C-PM-1013-04,False,False,False,True
40A-PM-1014-01,False,True,False,True
36F-PM-1012-01,True,False,False,True
40B-PM-1014-03,False,True,False,True
13D-AM-1014-11,False,True,False,True
14H-PM-1012-08,False,True,False,True
22H-PM-1007-02,False,True,False,True
22B-PM-1014-02,False,False,False,True
4F-PM-1013-01,True,False,False,True
41I-AM-1018-01,False,False,False,True
19D-AM-1007-02,False,False,False,True
14D-AM-1014-14,False,True,False,True
20F-PM-1007-02,False,False,True,False
18G-AM-1014-03,False,True,False,True
2B-PM-1013-03,False,False,False,True
21F-AM-1018-03,False,False,True,False
5C-AM-1006-01,True,False,False,True
42C-PM-1013-02,False,True,False,True
9F-PM-1014-08,False,False,False,True
22G-PM-1018-02,False,True,False,True
40D-AM-1013-04,False,True,False,True
34I-AM-1012-02,False,False,True,False
11B-PM-1014-06,False,True,False,False
12D-PM-1014-01,False,True,False,True
1A-PM-1014-03,False,False,True,True
33E-AM-1014-08,False,True,False,True
32F-AM-1012-07,False,False,False,True
15G-AM-1008-01,False,True,False,True
13D-AM-1014-04,False,True,False,True
38D-PM-1006-04,False,False,True,True
31D-AM-1014-05,False,False,True,True
33B-PM-1010-04,False,True,False,True
40F-PM-1006-03,False,True,False,True
9A-AM-1013-03,False,True,False,True
1D-AM-1006-07,False,False,False,True
3G-PM-1013-02,True,False,False,False
42E-PM-1012-03,False,True,False,True
17G-PM-1017-03,False,True,False,True
35A-PM-1013-02,False,False,True,True
24A-PM-1007-05,False,False,False,True
18I-PM-1007-06,False,True,False,False
15D-PM-1017-05,False,True,False,True
30B-PM-1019-06,False,False,True,True
17F-AM-1007-06,False,True,False,True
19B-PM-1018-03,False,False,False,True
36F-AM-1017-05,False,False,False,False
20B-PM-1013-07,False,True,False,True
38I-PM-1014-02,False,False,True,False
30I-PM-1006-05,True,False,False,True
30A-PM-1020-01,False,False,False,True
42E-PM-1012-01,False,False,False,True
35F-PM-1012-03,False,False,True,True
16F-AM-1008-03,False,True,False,True
8I-PM-1013-04,False,True,False,True
38A-PM-1013-02,False,True,False,True
15D-AM-1007-04,False,False,True,True
16C-AM-1014-03,False,True,False,True
5C-PM-1010-02,False,False,True,True
2I-PM-1006-01,False,False,True,False
16E-PM-1018-08,False,True,False,True
37B-PM-1013-03,False,False,True,True
1D-AM-1006-04,False,False,False,True
35A-AM-1014-07,False,True,False,True
14A-AM-1014-01,False,True,True,False
1B-AM-1012-05,False,True,False,True
4C-PM-1010-05,False,False,False,True
14D-AM-1014-02,False,True,False,True
10C-PM-1013-03,False,True,False,True
30A-PM-1020-03,False,False,True,True
24A-PM-1007-01,False,True,False,True
16H-PM-1014-02,False,True,False,True
19G-PM-1017-01,True,False,False,True
2B-AM-1010-01,False,True,False,True
38A-AM-1019-03,True,True,True,False
21G-AM-1014-01,False,True,False,True
14E-PM-1017-01,False,True,False,True
32E-AM-1007-09,True,False,False,True
9E-PM-1014-03,False,False,False,True
17E-PM-1018-01,False,True,False,True
32D-AM-1013-02,False,True,False,True
38E-AM-1010-03,False,False,False,True
15D-PM-1017-03,False,True,False,True
18C-AM-1018-01,False,False,False,True
16F-PM-1013-03,False,False,True,True
8D-PM-1007-04,False,False,False,True
35B-PM-1013-01,False,True,False,False
19G-PM-1017-02,False,False,True,False
1C-PM-1013-03,False,False,False,True
33D-PM-1006-01,False,False,True,False
9B-AM-1010-06,False,True,False,False
20F-PM-1007-04,False,False,False,True
33I-AM-1008-01,False,True,False,True
15I-PM-1012-01,False,False,False,True
6B-PM-1017-05,False,False,False,True
17D-AM-1008-03,False,True,False,True
9I-PM-1010-05,False,False,True,True
1B-PM-1019-10,False,False,False,True
42E-PM-1012-05,False,True,False,True
21F-AM-1018-04,False,False,False,True
16H-PM-1014-05,False,True,False,True
35C-AM-1007-04,False,False,True,True
12F-AM-1020-05,False,False,False,True
2F-PM-1014-09,False,True,False,True
12D-AM-1013-01,True,False,False,True
19H-AM-1010-01,False,True,False,True
38F-AM-1018-05,False,False,True,False
2C-AM-1010-01,False,False,False,True
16E-PM-1018-09,False,True,False,True
37G-PM-1007-05,False,False,False,False
33F-PM-1012-05,False,False,True,True
5E-AM-1008-10,False,True,False,True
40D-PM-1013-03,False,True,False,True
16F-PM-1013-01,False,False,True,True
12F-PM-1007-03,False,True,False,True
13E-PM-1008-02,False,True,False,True
37E-AM-1013-03,False,True,False,True
12F-PM-1007-14,True,True,False,True
5D-PM-1018-07,False,True,False,True
15I-AM-1008-06,False,True,False,True
4G-AM-1006-03,False,True,False,True
37A-PM-1013-02,False,False,False,True
42D-AM-1014-01,False,True,False,True
29D-AM-1014-05,True,False,False,True
11I-AM-1012-01,False,False,True,True
13D-PM-1018-01,False,True,False,True
6E-AM-1014-01,False,False,False,True
33C-PM-1007-02,False,True,False,True
12F-PM-1007-07,False,True,False,True
1B-AM-1012-03,False,True,False,True
2B-PM-1013-02,False,False,False,True
17B-PM-1012-03,False,True,False,False
33E-PM-1012-08,False,False,False,True
14A-AM-1014-02,False,False,False,True
20F-PM-1007-07,False,False,True,True
22A-AM-1008-04,False,False,True,True
29C-AM-1007-01,False,True,False,True
4C-AM-1006-01,False,True,False,True
18I-PM-1007-02,False,True,False,False
1D-AM-1006-08,False,False,False,True
14I-AM-1013-01,False,True,False,True
37E-AM-1013-02,False,True,False,True
31C-PM-1010-02,False,True,False,True
9G-AM-1007-03,False,False,False,True
29D-PM-1010-02,False,False,True,True
36G-PM-1012-02,False,False,False,True
39D-PM-1012-04,False,True,False,True
3E-AM-1006-08,True,False,False,True
3H-PM-1014-03,False,False,True,True
40D-AM-1013-06,False,False,True,True
42H-PM-1014-01,False,False,True,True
3D-AM-1006-05,False,False,True,True
38E-AM-1010-06,False,True,False,False
2C-PM-1013-02,False,False,False,True
33E-PM-1012-03,False,False,False,True
38C-PM-1014-01,False,False,False,True
35I-AM-1013-01,False,True,False,True
8E-PM-1008-03,True,False,False,True
10F-PM-1019-03,True,False,False,False
21F-AM-1018-08,False,True,False,True
7G-AM-1010-03,False,True,False,True
9B-AM-1010-03,False,True,False,True
1D-PM-1007-05,False,True,False,True
32I-AM-1013-03,False,False,False,True
5B-AM-1008-04,False,True,False,True
19A-PM-1013-04,False,True,False,True
34D-AM-1008-03,False,True,False,True
21D-AM-1008-04,False,False,True,True
34B-AM-1013-01,True,False,False,False
32C-AM-1014-06,False,False,True,True
42E-PM-1012-04,False,True,False,True
20G-PM-1013-01,False,False,True,True
3D-AM-1006-02,False,True,False,True
28D-PM-1019-01,False,True,False,True
41B-AM-1010-04,False,False,False,True
41D-AM-1014-03,False,True,False,True
1F-PM-1019-01,False,False,True,True
38C-PM-1014-10,False,False,True,False
3F-AM-1006-08,False,True,False,True
38D-PM-1006-03,False,True,False,True
4E-AM-1020-03,False,True,False,True
22G-PM-1018-01,False,True,False,True
9C-PM-1006-02,False,True,False,True
31E-PM-1006-09,False,True,False,True
4B-AM-1010-02,False,True,False,True
19C-PM-1018-07,False,False,False,True
8C-PM-1013-01,False,True,False,True
33E-AM-1014-10,False,True,False,True
11E-PM-1012-07,False,True,False,True
12H-PM-1007-05,False,True,False,True
36F-PM-1012-05,False,True,False,True
14A-PM-1014-02,False,False,True,True
16E-AM-1014-10,False,False,False,True
14H-PM-1012-04,False,True,False,True
12E-AM-1017-01,False,True,False,True
2E-PM-1014-01,True,False,False,True
18H-AM-1018-01,False,False,False,False
14H-PM-1012-06,False,True,False,True
3D-PM-1010-04,False,False,False,True
42A-PM-1014-01,False,False,False,False
8B-PM-1012-05,False,True,False,True
9B-AM-1010-09,False,False,False,False
38C-AM-1019-02,False,True,False,True
5F-PM-1007-02,False,True,False,True
9E-AM-1008-04,False,True,False,True
11E-PM-1012-06,False,True,False,True
12C-PM-1017-01,False,True,False,False
3H-PM-1014-04,False,True,False,True
10H-PM-1007-02,False,False,False,True
23B-PM-1012-03,False,False,True,False
11D-AM-1010-02,False,False,True,False
8I-AM-1006-06,False,True,False,True
14D-AM-1014-07,True,False,False,True
1E-PM-1007-01,True,False,False,True
40F-PM-1006-01,False,True,False,True
17F-PM-1020-02,False,False,True,True
7F-AM-1008-04,False,True,False,True
42F-AM-1019-01,False,False,True,True
11D-AM-1010-04,False,False,False,True
1D-AM-1006-05,False,False,False,True
41C-PM-1007-03,False,False,False,True
38G-PM-1020-11,True,True,False,True
2B-PM-1013-04,False,False,False,True
42C-AM-1007-01,False,False,True,False
15B-PM-1017-02,False,False,True,False
32A-PM-1013-04,False,True,False,True
32A-PM-1013-06,False,False,True,True
2C-PM-1013-06,True,False,False,False
9H-AM-1006-06,False,True,False,True
15F-AM-1007-05,False,False,True,True
16F-PM-1013-04,False,False,True,True
14G-AM-1012-04,False,True,False,True
11D-PM-1006-02,False,True,False,True
1B-AM-1012-08,False,True,False,True
9A-AM-1013-01,False,False,True,True
8F-PM-1012-07,False,False,False,False
38F-AM-1018-06,False,False,True,False
1F-PM-1019-02,True,False,False,True
37C-AM-1012-01,False,False,True,False
5F-PM-1007-01,False,True,False,True
10F-PM-1019-09,False,False,True,True
32H-AM-1010-01,False,True,False,False
1A-PM-1014-01,False,False,False,True
3A-AM-1012-01,False,False,True,True
23B-PM-1012-04,False,False,True,True
6A-PM-1012-02,False,False,False,True
10G-AM-1006-03,False,False,True,True
38C-PM-1014-02,False,False,False,True
27I-PM-1020-03,True,False,False,True
6B-PM-1017-02,False,False,False,True
16G-AM-1010-04,False,True,False,True
33E-PM-1012-02,False,False,True,True
16G-AM-1010-01,False,False,True,True
39E-AM-1018-03,False,True,False,True
2F-PM-1014-06,False,True,False,True
2A-PM-1019-03,False,True,False,True
19D-PM-1008-01,False,True,False,True
10I-AM-1010-01,False,True,False,True
11H-PM-1013-02,False,True,False,False
7E-PM-1013-01,False,False,True,True
15F-AM-1007-01,False,True,True,True
5A-AM-1006-04,False,True,False,True
3B-AM-1010-02,False,False,True,False
5E-PM-1012-03,True,False,False,True
7F-AM-1008-01,False,True,False,True
35F-PM-1012-02,False,True,False,True
30C-PM-1008-01,False,False,False,True
14I-PM-1018-02,False,False,True,True
10G-AM-1006-08,False,True,False,True
38F-PM-1013-06,False,False,False,True
20B-PM-1013-01,False,False,False,True
40B-PM-1014-05,False,False,True,True
19E-PM-1018-02,False,False,False,True
41G-AM-1013-01,False,False,True,True
37C-AM-1012-04,False,True,False,True
25B-PM-1007-02,False,True,False,True
5C-PM-1010-01,False,True,False,True
5D-AM-1020-03,True,False,False,True
37E-PM-1006-07,False,False,True,True
41B-AM-1010-08,True,False,False,True
22A-AM-1008-01,False,False,False,True
20B-PM-1013-02,False,False,False,True
42F-PM-1017-01,False,True,False,False
35B-AM-1010-04,False,True,False,True
3D-AM-1006-07,False,True,False,False
17H-PM-1007-01,False,False,True,True
22B-PM-1014-03,False,False,False,True
3F-PM-1013-02,False,False,True,True
19H-AM-1010-03,False,True,False,True
34D-PM-1007-03,False,False,True,True
34B-AM-1013-02,False,True,False,True
13C-AM-1010-02,False,True,False,False
22D-PM-1012-03,False,True,False,True
17F-AM-1007-04,False,True,False,False
15H-AM-1013-01,False,False,False,True
34I-AM-1012-03,False,True,False,False
15B-AM-1014-02,False,True,False,False
1B-PM-1019-07,False,True,False,True
32F-PM-1008-03,False,True,False,True
25I-AM-1012-02,False,True,False,True
16A-PM-1019-02,False,False,True,True
21D-AM-1008-01,False,True,False,True
8I-AM-1006-02,False,True,False,True
1A-AM-1007-03,False,True,False,False
40E-PM-1017-03,False,True,False,True
11E-PM-1012-03,False,False,True,True
31C-AM-1017-01,False,False,True,True
7I-PM-1013-03,False,False,False,True
29D-PM-1010-01,False,True,False,True
26A-AM-1014-02,False,False,False,True
9I-PM-1010-02,False,True,False,True
3E-AM-1006-06,False,False,False,True
3F-AM-1006-10,False,False,False,True
39E-PM-1013-02,True,True,False,True
7G-AM-1010-05,False,True,False,True
22F-PM-1014-01,False,True,False,True
4A-PM-1007-01,False,True,False,True
10C-AM-1018-02,False,True,False,False
33F-PM-1012-02,False,False,False,True
6B-PM-1017-07,False,False,False,True
38D-AM-1017-04,False,False,False,True
13F-PM-1008-05,False,False,False,True
16I-AM-1008-02,False,True,False,True
10F-PM-1019-01,False,True,False,False
20F-PM-1007-03,False,False,False,True
35D-PM-1013-06,False,False,True,True
38F-PM-1013-04,False,False,False,True
5C-AM-1006-04,False,True,False,False
14I-PM-1018-01,False,False,True,True
33B-PM-1010-06,True,False,False,True
35B-AM-1010-02,False,True,False,True
19H-PM-1008-01,False,True,False,True
15G-PM-1019-06,False,False,False,False
21D-PM-1008-03,False,False,False,True
4A-PM-1007-06,False,False,False,True
40D-AM-1013-01,False,True,False,True
37B-AM-1018-05,False,True,False,True
20B-PM-1013-04,False,False,False,False
16E-AM-1014-01,True,False,False,False
5F-PM-1007-05,False,True,False,True
1D-AM-1006-03,False,True,False,True
33E-AM-1014-13,False,True,False,False
39C-AM-1017-03,False,False,True,True
9C-PM-1006-03,False,True,False,True
18C-AM-1018-02,False,True,False,True
14D-PM-1019-03,False,False,True,True
35A-AM-1014-01,False,True,False,True
3F-AM-1006-12,False,True,False,True
12F-AM-1020-01,False,False,False,False
8H-PM-1014-02,False,False,False,True
10E-AM-1010-01,False,True,False,True
30B-PM-1019-09,False,False,True,True
2F-PM-1014-10,False,True,False,True
30H-PM-1006-01,False,True,False,True
4E-AM-1020-04,False,False,True,False
35B-PM-1013-06,False,False,True,False
9G-PM-1007-02,False,False,False,True
2D-PM-1012-01,False,True,False,True
37F-AM-1010-01,False,True,False,True
20B-PM-1013-03,False,False,False,True
2A-AM-1010-03,False,True,False,True
4C-PM-1010-17,False,False,True,True
5G-PM-1010-04,True,False,False,True
3F-AM-1006-02,False,True,False,True
12F-PM-1007-15,False,True,False,True
8H-PM-1014-01,False,True,False,True
19E-PM-1018-05,False,True,False,True
3D-AM-1006-01,False,False,True,False
8A-AM-1013-01,False,False,True,True
10B-AM-1006-03,True,False,False,True
5A-PM-1010-04,False,False,False,True
8I-PM-1013-03,False,True,False,True
6A-PM-1012-06,False,True,False,True
7C-PM-1020-03,False,False,False,True
32A-PM-1013-02,False,True,False,True
8I-PM-1013-08,False,False,True,True
14B-AM-1007-01,False,False,True,True
14D-PM-1019-14,False,False,False,True
23A-AM-1018-03,False,True,False,True
34I-AM-1012-01,False,False,False,True
7C-PM-1020-01,False,False,False,True
32D-PM-1006-05,False,False,True,True
4G-AM-1006-01,False,True,False,True
19H-AM-1010-04,False,True,True,True
38I-AM-1019-02,False,False,True,True
31F-AM-1013-01,False,False,False,True
7H-PM-1006-01,True,False,False,True
21G-AM-1014-04,False,True,False,True
5G-PM-1010-02,False,False,True,True
36F-PM-1012-06,False,False,False,True
38C-PM-1014-04,False,False,True,True
5C-PM-1010-03,False,False,True,True
11G-PM-1013-02,False,True,False,True
31E-PM-1006-07,False,True,False,True
8D-PM-1007-02,False,True,False,True
7C-AM-1012-01,False,True,False,False
3D-PM-1010-13,False,False,False,True
9I-PM-1010-03,False,True,True,True
42H-PM-1014-02,False,True,False,True
4C-PM-1010-09,False,False,False,True
5C-AM-1006-06,False,True,False,True
7I-PM-1013-01,True,False,False,True
15F-AM-1007-06,False,False,True,False
39F-AM-1014-02,False,False,False,True
6D-PM-1020-06,False,True,False,True
14E-PM-1017-02,False,False,False,False
4C-PM-1010-13,False,False,False,True
39B-PM-1014-05,False,True,False,False
8A-AM-1013-05,True,False,False,True
38F-AM-1018-01,False,False,True,True
13E-AM-1017-07,False,True,False,True
35I-PM-1006-01,False,True,False,True
29C-AM-1007-05,False,False,False,True
34A-AM-1012-01,False,True,False,True
33E-AM-1014-11,False,True,False,True
20E-AM-1014-01,False,False,False,True
38C-AM-1019-08,False,True,False,True
41D-PM-1014-05,False,False,False,True
8I-PM-1013-06,False,True,False,True
10F-PM-1019-08,False,False,True,False
38A-PM-1013-04,False,True,False,True
14E-AM-1008-11,False,True,False,False
7C-AM-1012-03,False,True,False,False
5D-AM-1020-04,False,True,False,True
38F-PM-1013-03,False,False,False,True
35A-PM-1013-07,False,False,False,True
3F-AM-1006-11,False,False,True,True
8B-PM-1012-01,False,False,True,True
3D-PM-1010-06,False,False,False,True
3E-PM-1008-02,False,True,False,True
4A-AM-1007-03,False,True,False,True
3H-AM-1008-01,False,True,False,False
19C-PM-1018-02,False,False,False,True
15C-PM-1017-01,False,False,True,True
17A-PM-1013-02,False,True,False,True
2A-PM-1019-06,False,True,False,True
38A-AM-1019-05,True,True,False,False
38F-AM-1018-03,False,False,True,True
1B-PM-1019-02,False,True,False,True
19A-PM-1013-02,False,True,False,True
39D-PM-1012-01,False,True,False,True
2A-AM-1010-09,False,False,False,False
8H-AM-1017-03,False,True,False,True
31B-PM-1007-03,False,True,False,True
42I-PM-1014-01,False,True,False,True
15D-PM-1017-06,False,False,False,False
5F-AM-1007-02,False,False,False,True
35C-PM-1013-01,False,True,False,True
2C-AM-1010-05,False,False,False,True
26I-PM-1010-06,False,True,False,True
19C-PM-1018-05,True,False,False,True
20F-PM-1007-10,False,True,False,True
4F-PM-1013-02,False,True,False,True
5E-AM-1008-01,False,True,False,True
1E-AM-1006-01,False,True,False,True
38C-PM-1014-08,False,False,True,True
34A-PM-1013-01,False,False,False,False
17D-AM-1008-07,False,True,False,True
14D-PM-1019-16,False,False,False,True
35A-PM-1013-03,False,False,True,True
42C-PM-1013-06,False,True,True,True
40E-PM-1017-01,False,True,False,True
32D-PM-1006-08,False,False,False,True
30E-PM-1008-01,False,False,False,True
15H-PM-1008-06,False,True,False,True
12A-PM-1013-02,False,False,True,True
41I-PM-1017-01,False,True,False,True
31D-AM-1014-01,False,False,True,False
20F-PM-1007-12,False,False,False,True
33D-AM-1017-09,False,True,True,True
16D-AM-1007-06,False,True,False,True
12G-AM-1012-05,False,False,True,True
5C-PM-1010-08,False,False,False,True
12F-PM-1007-10,False,True,False,True
9I-AM-1014-04,False,False,False,True
11H-AM-1010-02,False,True,False,True
28D-AM-1012-06,False,False,True,True
41A-PM-1007-01,False,False,False,True
1I-PM-1012-04,False,False,True,True
41C-AM-1017-07,False,True,False,True
12E-AM-1017-03,False,True,False,True
33D-AM-1017-01,False,True,False,True
38E-AM-1010-11,False,True,False,True
3I-PM-1013-04,False,True,False,True
14G-AM-1012-01,False,False,True,True
39F-AM-1014-01,False,False,False,True
38G-PM-1020-07,False,True,False,True
12F-PM-1007-11,False,True,False,True
9I-AM-1014-01,False,True,False,False
21B-PM-1017-01,False,False,False,True
7G-PM-1018-06,False,False,False,False
34H-PM-1006-03,False,False,False,True
3F-PM-1013-05,False,False,True,True
5C-PM-1010-06,False,False,False,True
23F-PM-1013-04,False,True,False,True
8D-AM-1007-01,False,True,False,True
14E-PM-1017-03,False,False,False,True
3B-PM-1007-04,False,True,True,True
9B-AM-1010-07,False,True,False,True
2E-PM-1014-04,False,False,True,True
32H-PM-1006-03,True,False,True,True
5A-AM-1006-02,False,True,False,True
4H-PM-1006-02,False,True,False,True
4D-PM-1008-09,False,True,False,True
21F-AM-1018-07,False,False,True,True
15F-AM-1007-03,False,True,False,True
4H-AM-1006-01,False,True,False,True
12E-PM-1018-01,False,False,True,True
29C-PM-1006-02,False,False,False,True
41B-AM-1010-11,False,True,False,False
3F-PM-1013-04,False,True,False,True
11H-AM-1010-09,False,False,False,True
1B-PM-1019-05,False,True,False,True
13E-PM-1008-08,False,True,False,True
38H-AM-1019-01,False,True,False,True
38C-PM-1014-07,False,True,False,True
13D-AM-1014-05,False,True,False,True
11E-PM-1012-02,False,True,False,True
7C-AM-1012-02,False,True,False,False
16E-AM-1014-04,False,False,True,True
35A-PM-1013-10,False,False,True,True
3F-AM-1006-14,False,False,True,False
32A-PM-1013-07,False,True,False,True
3F-PM-1013-06,False,False,True,True
2A-AM-1010-05,True,True,False,True
41E-PM-1013-02,False,False,False,True
5E-PM-1012-04,False,False,True,True
13D-PM-1018-14,False,True,False,False
14H-PM-1012-07,False,True,False,True
9B-AM-1010-05,False,True,False,True
30B-PM-1019-07,False,False,True,True
27I-AM-1007-04,False,True,True,True
41C-PM-1007-02,False,False,False,True
5E-AM-1008-07,False,True,False,True
40B-PM-1014-04,False,True,False,True
32I-PM-1007-01,False,True,False,False
29A-PM-1019-02,False,True,False,True
42F-PM-1017-03,False,True,False,True
4D-PM-1008-13,False,True,False,True
39C-PM-1006-04,False,True,False,True
16B-PM-1017-01,False,True,False,True
9A-AM-1013-06,False,True,False,True
20E-AM-1014-02,False,True,False,True
30I-PM-1006-04,False,False,True,True
13D-AM-1014-01,False,False,True,True
1I-PM-1012-03,False,False,True,True
4C-AM-1006-05,False,True,False,True
20B-PM-1013-06,False,True,False,True
3F-AM-1006-03,True,False,False,True
22F-PM-1014-02,False,True,False,True
4H-PM-1006-01,False,False,False,True
36F-PM-1012-03,False,True,False,True
21D-PM-1008-04,False,False,True,True
9H-AM-1006-04,False,True,False,True
1B-PM-1019-03,False,False,False,True
22A-PM-1017-03,False,False,False,True
20F-PM-1007-11,False,False,False,True
40F-PM-1006-02,False,True,False,True
5B-AM-1008-03,False,True,False,True
33C-AM-1012-01,False,True,False,True
34H-PM-1006-05,False,False,False,True
30F-PM-1007-01,False,False,True,True
39E-AM-1018-05,False,True,False,True
16A-PM-1019-05,False,False,False,True
12F-AM-1020-04,False,False,False,True
9C-PM-1006-07,False,False,True,True
7F-PM-1012-03,False,False,True,False
33H-AM-1019-01,False,False,False,False
12F-AM-1020-03,False,False,False,False
42F-AM-1019-02,False,True,False,True
10D-AM-1008-02,False,False,True,True
18H-PM-1014-02,False,True,False,True
39E-AM-1018-01,False,False,True,False
15B-PM-1017-03,False,True,False,True
18I-PM-1007-05,False,True,False,False
16E-AM-1014-06,False,False,True,True
9C-PM-1006-04,False,False,False,True
20A-AM-1010-01,False,True,False,True
16E-PM-1018-10,False,True,False,True
1C-AM-1012-02,False,False,True,True
16E-AM-1014-05,False,False,False,True
28D-AM-1012-01,False,False,False,True
14A-PM-1014-08,False,False,True,False
14H-PM-1012-03,False,True,False,True
3C-AM-1007-01,False,True,False,True
32E-AM-1007-04,False,True,False,True
32B-PM-1010-03,False,False,False,True
34A-PM-1013-05,False,False,False,True
1H-PM-1013-02,False,True,False,True
42G-PM-1014-02,False,True,False,True
1G-AM-1006-04,False,True,False,False
9A-AM-1013-12,False,True,False,True
16H-PM-1014-01,False,True,False,True
14D-AM-1014-01,True,False,False,True
21C-AM-1014-05,False,True,False,True
21D-AM-1008-05,False,False,True,True
9F-AM-1013-03,False,False,False,True
20F-PM-1007-13,False,False,True,True
3E-AM-1006-03,True,False,True,False
14B-PM-1014-08,True,False,False,True
13E-AM-1017-13,True,False,False,True
32D-PM-1006-06,False,True,False,True
1A-PM-1014-05,False,False,True,True
7H-AM-1006-14,False,True,False,True
21G-AM-1014-05,False,False,False,True
22H-PM-1007-01,False,True,False,True
5F-AM-1007-05,False,False,False,True
6E-PM-1010-03,False,True,False,False
32D-PM-1006-02,False,False,True,True
39F-AM-1014-03,False,False,True,True
18G-AM-1014-02,False,True,False,True
2B-PM-1013-08,False,False,False,True
4D-PM-1008-04,False,True,False,True
40A-PM-1014-05,False,True,False,False
12H-PM-1007-03,False,True,False,False
28B-PM-1010-01,False,False,False,True
1G-PM-1010-03,True,False,False,True
10B-PM-1014-04,False,False,False,True
5F-PM-1007-04,False,True,False,True
11H-AM-1010-08,False,False,True,True
4D-PM-1008-10,True,False,False,True
13D-AM-1014-09,False,True,False,True
40A-AM-1010-02,False,False,True,True
29A-AM-1013-01,False,False,True,False
18I-PM-1007-04,False,False,True,False
6C-PM-1020-01,False,True,False,True
38D-AM-1017-06,False,False,True,True
33E-AM-1014-01,False,False,True,False
11D-AM-1010-08,True,False,False,False
41B-AM-1010-01,False,False,False,True
20B-PM-1013-09,False,True,False,True
35E-AM-1020-02,False,True,False,False
9F-PM-1014-06,False,True,False,False
1B-AM-1012-04,False,True,False,True
21B-PM-1017-04,False,False,True,True
3I-PM-1013-03,False,False,True,True
8B-PM-1012-07,False,True,False,True
31A-PM-1017-01,False,False,False,True
4F-PM-1013-03,False,False,True,True
40C-AM-1017-04,False,True,False,False
25B-PM-1007-01,False,True,False,True
35A-PM-1013-01,False,False,True,True
11B-AM-1007-01,True,False,False,True
10E-AM-1010-02,False,True,False,True
12G-AM-1012-04,False,True,False,True
1D-PM-1007-01,False,True,False,True
6H-PM-1020-01,False,True,False,True
12F-PM-1007-09,False,True,False,True
36I-PM-1007-08,False,True,False,True
33C-PM-1007-04,False,False,True,True
42H-PM-1014-04,False,False,True,True
21D-PM-1008-02,False,False,False,True
37D-PM-1014-01,False,False,True,True
17I-AM-1014-03,False,True,False,False
9B-AM-1010-08,False,False,False,True
23C-AM-1019-01,False,True,False,False
21F-PM-1018-02,False,False,True,True
19A-PM-1013-05,False,True,False,True
22D-PM-1012-07,False,True,False,True
29B-PM-1010-02,False,True,False,True
5E-PM-1012-01,True,False,False,True
